conflict_id,country,location,latitude,longitude,year,side_a,side_b,intensity_level,start_date,ep_end
364,IN   ,India,20.593684,78.96288,2006,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2006,Government of India,ULFA,25-1000/year,12/31/83,0
386,DZ   ,Algeria,28.033886,1.659626,2006,Government of Algeria,AQIM,25-1000/year,8/27/85,0
401,RU   ,Russia,61.52401,105.318756,2006,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,25-1000/year,5/27/94,0
413,ET   ,Ethiopia,9.145,40.489673,2006,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
416,CF   ,Central African Republic,6.611111,20.939444,2006,Government of Central African Republic,Seleka,25-1000/year,5/27/01,1
418,US   ,United States,37.09024,-95.712891,2006,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2006,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
426,IL   ,Israel,31.046051,34.851612,2006,Government of Israel,Hezbollah,25-1000/year,9/30/86,1
11475,MM   ,Myanmar [Burma],21.913965,95.956223,2007,Government of Myanmar (Burma),NSCN-K,25-1000/year,12/31/91,1
209,PH   ,Philippines,12.879721,121.774017,2007,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2007,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2007,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
234,IL   ,Israel,31.046051,34.851612,2007,Government of Israel,"Fatah, Hamas, PIJ",25-1000/year,5/15/48,0
259,IQ   ,Iraq,33.223191,43.679291,2007,Government of Iraq,"al-Mahdi Army, Ansar al-Islam, IS, RJF",At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2007,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2007,Government of DR Congo (Zaire),CNDP,25-1000/year,1/3/64,0
288,TD   ,Chad,15.454166,18.732207,2007,Government of Chad,UFDD,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,2007,Government of Colombia,FARC,25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,2007,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,0
308,PH   ,Philippines,12.879721,121.774017,2007,Government of Philippines,"ASG, MILF, MNLF - HM",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2007,Government of Sudan,"JEM, SLFA",25-1000/year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2007,Government of Uganda,ADF,25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2007,Government of Pakistan,BLA,25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2007,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2007,Government of Afghanistan,Taleban,At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2007,Government of Somalia,ARS/UIC,At least  1000/per year,1/18/82,0
338,IR   ,Iran,32.427908,53.688046,2007,Government of Iran,"Jondullah, PJAK",25-1000/year,8/13/72,0
347,IN   ,India,20.593684,78.96288,2007,Government of India,UNLF,25-1000/year,4/26/79,0
352,LK   ,Sri Lanka,7.873054,80.771797,2007,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,2007,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2007,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2007,Government of India,ULFA,25-1000/year,12/31/83,0
372,ML   ,Mali,17.570692,-3.996166,2007,Government of Mali,ATNMC,25-1000/year,6/28/90,0
386,DZ   ,Algeria,28.033886,1.659626,2007,Government of Algeria,AQIM,25-1000/year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,2007,Government of Angola,FLEC-FAC,25-1000/year,8/4/89,1
401,RU   ,Russia,61.52401,105.318756,2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,25-1000/year,5/27/94,1
404,PK   ,Pakistan,30.375321,69.345116,2007,Government of Pakistan,TTP,25-1000/year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2007,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
418,US   ,United States,37.09024,-95.712891,2007,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2007,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
429,CD   ,Congo [DRC],-4.038333,21.758664,2007,Government of DR Congo (Zaire),BDK,25-1000/year,7/2/98,0
430,NE   ,Niger,17.607789,8.081666,2007,Government of Niger,MNJ,25-1000/year,10/25/91,0
432,RU   ,Russia,61.52401,105.318756,2007,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
11349,CN   ,China,35.86166,104.195397,2008,Government of China,ETIM,25-1000/year,4/5/90,1
209,PH   ,Philippines,12.879721,121.774017,2008,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2008,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2008,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
234,IL   ,Israel,31.046051,34.851612,2008,Government of Israel,"Hamas, PIJ",25-1000/year,5/15/48,0
259,IQ   ,Iraq,33.223191,43.679291,2008,Government of Iraq,"al-Mahdi Army, IS",At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2008,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2008,Government of DR Congo (Zaire),CNDP,25-1000/year,1/3/64,1
287,BI   ,Burundi,-3.373056,29.918886,2008,Government of Burundi,Palipehutu-FNL,25-1000/year,10/18/65,1
288,TD   ,Chad,15.454166,18.732207,2008,Government of Chad,AN,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,2008,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,2008,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,0
308,PH   ,Philippines,12.879721,121.774017,2008,Government of Philippines,MILF,25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2008,Government of Sudan,"JEM, SLFA, SLM/A",25-1000/year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2008,Government of Uganda,LRA,25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2008,Government of Pakistan,"BLA, BRA",25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2008,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2008,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2008,Government of Somalia,"Al-Shabaab, ARS/UIC",At least  1000/per year,1/18/82,0
338,IR   ,Iran,32.427908,53.688046,2008,Government of Iran,"Jondullah, PJAK",25-1000/year,8/13/72,0
347,IN   ,India,20.593684,78.96288,2008,Government of India,"KCP, PREPAK",25-1000/year,4/26/79,0
352,LK   ,Sri Lanka,7.873054,80.771797,2008,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,2008,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2008,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2008,Government of India,ULFA,25-1000/year,12/31/83,0
372,ML   ,Mali,17.570692,-3.996166,2008,Government of Mali,ATNMC,25-1000/year,6/28/90,0
386,DZ   ,Algeria,28.033886,1.659626,2008,Government of Algeria,AQIM,25-1000/year,8/27/85,0
388,AZ   ,Azerbaijan,40.143105,47.576927,2008,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,1
393,GE   ,Georgia,42.315407,43.356892,2008,Government of Georgia,Republic of South Ossetia,25-1000/year,5/12/92,1
404,PK   ,Pakistan,30.375321,69.345116,2008,Government of Pakistan,TTP,At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2008,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
418,US   ,United States,37.09024,-95.712891,2008,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2008,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
429,CD   ,Congo [DRC],-4.038333,21.758664,2008,Government of DR Congo (Zaire),BDK,25-1000/year,7/2/98,1
430,NE   ,Niger,17.607789,8.081666,2008,Government of Niger,MNJ,25-1000/year,10/25/91,1
432,RU   ,Russia,61.52401,105.318756,2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
434,IN   ,India,20.593684,78.96288,2008,Government of India,PULF,25-1000/year,6/20/00,1
435,DJ   ,Djibouti,11.825138,42.590275,2008,Government of Djibouti,Government of Eritrea,25-1000/year,6/10/08,1
11347,ML   ,Mali,17.570692,-3.996166,2009,Government of Mali,AQIM,25-1000/year,6/10/09,1
209,PH   ,Philippines,12.879721,121.774017,2009,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2009,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2009,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2009,Government of Yemen (North Yemen),AQAP,25-1000/year,3/15/48,0
234,IL   ,Israel,31.046051,34.851612,2009,Government of Israel,"Hamas, PIJ",25-1000/year,5/15/48,0
259,IQ   ,Iraq,33.223191,43.679291,2009,Government of Iraq,IS,At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2009,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
288,TD   ,Chad,15.454166,18.732207,2009,Government of Chad,UFR,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,2009,Government of Colombia,FARC,25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,2009,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,0
297,NG   ,Nigeria,9.081999,8.675277,2009,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/15/66,1
308,PH   ,Philippines,12.879721,121.774017,2009,Government of Philippines,"ASG, MILF",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2009,Government of Sudan,"JEM, SLM/A",25-1000/year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2009,Government of Uganda,LRA,25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2009,Government of Pakistan,"BLA, BRA",25-1000/year,5/18/73,1
329,ET   ,Ethiopia,9.145,40.489673,2009,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2009,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2009,Government of Somalia,"Al-Shabaab, Hizbul Islam",At least  1000/per year,1/18/82,0
338,IR   ,Iran,32.427908,53.688046,2009,Government of Iran,"Jondullah, PJAK",25-1000/year,8/13/72,0
347,IN   ,India,20.593684,78.96288,2009,Government of India,"KCP, PREPAK, UNLF",25-1000/year,4/26/79,1
352,LK   ,Sri Lanka,7.873054,80.771797,2009,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,1
354,TR   ,Turkey,38.963745,35.243322,2009,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2009,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2009,Government of India,ULFA,25-1000/year,12/31/83,0
372,ML   ,Mali,17.570692,-3.996166,2009,Government of Mali,ATNMC,25-1000/year,6/28/90,1
374,RW   ,Rwanda,-1.940278,29.873888,2009,Government of Rwanda,FDLR,At least  1000/per year,10/1/90,0
386,DZ   ,Algeria,28.033886,1.659626,2009,Government of Algeria,AQIM,25-1000/year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,2009,Government of Angola,FLEC-FAC,25-1000/year,8/4/89,1
404,PK   ,Pakistan,30.375321,69.345116,2009,Government of Pakistan,"Lashkar-e-Islam, TTP",At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2009,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
416,CF   ,Central African Republic,6.611111,20.939444,2009,Government of Central African Republic,CPJP,25-1000/year,5/27/01,0
418,US   ,United States,37.09024,-95.712891,2009,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
421,IN   ,India,20.593684,78.96288,2009,Government of India,NDFB - RD,25-1000/year,2/16/89,0
423,TH   ,Thailand,15.870032,100.992541,2009,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
439,MM   ,Myanmar [Burma],21.913965,95.956223,2009,Government of Myanmar (Burma),MNDAA,25-1000/year,8/27/09,1
209,PH   ,Philippines,12.879721,121.774017,2010,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2010,Government of Myanmar (Burma),"DKBA 5, KNU",25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2010,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2010,Government of Yemen (North Yemen),AQAP,25-1000/year,3/15/48,0
234,IL   ,Israel,31.046051,34.851612,2010,Government of Israel,PIJ,25-1000/year,5/15/48,0
259,IQ   ,Iraq,33.223191,43.679291,2010,Government of Iraq,IS,At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2010,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
288,TD   ,Chad,15.454166,18.732207,2010,Government of Chad,FPRN,25-1000/year,7/31/66,1
289,CO   ,Colombia,4.570868,-74.297333,2010,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,2010,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,1
308,PH   ,Philippines,12.879721,121.774017,2010,Government of Philippines,ASG,25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2010,Government of Sudan,"JEM, SLM/A, SSDM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2010,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
329,ET   ,Ethiopia,9.145,40.489673,2010,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2010,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2010,Government of Somalia,"Al-Shabaab, Hizbul Islam",At least  1000/per year,1/18/82,0
338,IR   ,Iran,32.427908,53.688046,2010,Government of Iran,Jondullah,25-1000/year,8/13/72,0
354,TR   ,Turkey,38.963745,35.243322,2010,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2010,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2010,Government of India,ULFA,25-1000/year,12/31/83,1
374,RW   ,Rwanda,-1.940278,29.873888,2010,Government of Rwanda,FDLR,25-1000/year,10/1/90,0
386,DZ   ,Algeria,28.033886,1.659626,2010,Government of Algeria,AQIM,25-1000/year,8/27/85,0
395,TJ   ,Tajikistan,38.861034,71.276093,2010,Government of Tajikistan,"Forces of Mullo Abdullo, IMU",25-1000/year,5/5/92,0
404,PK   ,Pakistan,30.375321,69.345116,2010,Government of Pakistan,"Lashkar-e-Islam, TTP",At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2010,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
416,CF   ,Central African Republic,6.611111,20.939444,2010,Government of Central African Republic,CPJP,25-1000/year,5/27/01,0
418,US   ,United States,37.09024,-95.712891,2010,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
421,IN   ,India,20.593684,78.96288,2010,Government of India,NDFB - RD,25-1000/year,2/16/89,1
423,TH   ,Thailand,15.870032,100.992541,2010,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
442,MR   ,Mauritania,21.00789,-10.940835,2010,Government of Mauritania,AQIM,25-1000/year,9/15/08,0
11344,SD   ,Sudan,12.862807,30.217636,2011,Government of Sudan,Republic of South Sudan,25-1000/year,5/1/11,1
11345,SS   ,South Sudan,4.859363,31.571251,2011,Government of South Sudan,"SSDM/A, SSLM/A",25-1000/year,8/20/11,0
11346,LY   ,Libya,26.3351,17.228331,2011,Government of Libya,"Forces of Muammar Gaddafi, NTC",At least  1000/per year,2/28/11,1
209,PH   ,Philippines,12.879721,121.774017,2011,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2011,Government of Myanmar (Burma),"DKBA 5, KNU",25-1000/year,12/31/48,1
227,IN   ,India,20.593684,78.96288,2011,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2011,Government of Yemen (North Yemen),AQAP,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2011,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,2011,Government of Israel,"Hamas, PIJ",25-1000/year,5/15/48,0
259,IQ   ,Iraq,33.223191,43.679291,2011,Government of Iraq,"Ansar al-Islam, IS",25-1000/year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2011,Government of Myanmar (Burma),"RCSS, SSPP",25-1000/year,11/22/59,1
283,CD   ,Congo [DRC],-4.038333,21.758664,2011,Government of DR Congo (Zaire),CNPSC,25-1000/year,1/3/64,0
289,CO   ,Colombia,4.570868,-74.297333,2011,Government of Colombia,FARC,25-1000/year,12/31/64,0
294,KH   ,Cambodia,12.565679,104.990963,2011,Government of Cambodia (Kampuchea),Government of Thailand,25-1000/year,12/15/75,1
297,NG   ,Nigeria,9.081999,8.675277,2011,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2011,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2011,Government of Philippines,"ASG, MILF",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2011,Government of Sudan,"JEM, SLM/A, SPLM/A-North, SRF, SSDM/A, SSLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2011,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,1
325,PK   ,Pakistan,30.375321,69.345116,2011,Government of Pakistan,BLA,25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2011,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2011,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2011,Government of Somalia,Al-Shabaab,At least  1000/per year,1/18/82,0
338,IR   ,Iran,32.427908,53.688046,2011,Government of Iran,PJAK,25-1000/year,8/13/72,1
354,TR   ,Turkey,38.963745,35.243322,2011,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2011,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
374,RW   ,Rwanda,-1.940278,29.873888,2011,Government of Rwanda,FDLR,25-1000/year,10/1/90,0
375,SN   ,Senegal,14.497401,-14.452362,2011,Government of Senegal,MFDC,25-1000/year,12/31/88,1
386,DZ   ,Algeria,28.033886,1.659626,2011,Government of Algeria,AQIM,25-1000/year,8/27/85,0
395,TJ   ,Tajikistan,38.861034,71.276093,2011,Government of Tajikistan,IMU,25-1000/year,5/5/92,1
404,PK   ,Pakistan,30.375321,69.345116,2011,Government of Pakistan,TTP,At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2011,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
416,CF   ,Central African Republic,6.611111,20.939444,2011,Government of Central African Republic,CPJP,25-1000/year,5/27/01,0
418,US   ,United States,37.09024,-95.712891,2011,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
419,CI   ,Ivory Coast,7.539989,-5.54708,2011,Government of Ivory Coast,"FDSI-CI, FRCI",25-1000/year,9/19/02,1
423,TH   ,Thailand,15.870032,100.992541,2011,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
442,MR   ,Mauritania,21.00789,-10.940835,2011,Government of Mauritania,AQIM,25-1000/year,9/15/08,1
11342,IN   ,India,20.593684,78.96288,2012,Government of India,GNLA,25-1000/year,5/29/97,1
11345,SS   ,South Sudan,4.859363,31.571251,2012,Government of South Sudan,SSLM/A,25-1000/year,8/20/11,0
11347,ML   ,Mali,17.570692,-3.996166,2012,Government of Mali,"Ansar Dine, Military faction (Red Berets)",25-1000/year,6/10/09,0
11348,SS   ,South Sudan,4.859363,31.571251,2012,Government of South Sudan,Government of Sudan,25-1000/year,3/27/12,1
13042,SY   ,Syria,34.802075,38.996815,2012,Government of Syria,PYD,25-1000/year,9/10/11,0
209,PH   ,Philippines,12.879721,121.774017,2012,Government of Philippines,CPP,25-1000/year,7/31/46,0
227,IN   ,India,20.593684,78.96288,2012,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2012,Government of Yemen (North Yemen),AQAP,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2012,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,2012,Government of Israel,"Hamas, PIJ",25-1000/year,5/15/48,1
259,IQ   ,Iraq,33.223191,43.679291,2012,Government of Iraq,IS,25-1000/year,7/14/58,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2012,Government of DR Congo (Zaire),"CNPSC, M23",25-1000/year,1/3/64,0
289,CO   ,Colombia,4.570868,-74.297333,2012,Government of Colombia,FARC,25-1000/year,12/31/64,0
297,NG   ,Nigeria,9.081999,8.675277,2012,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2012,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2012,Government of Philippines,"ASG, BIFM",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2012,Government of Sudan,SRF,At least  1000/per year,7/22/71,0
325,PK   ,Pakistan,30.375321,69.345116,2012,Government of Pakistan,"BLA, BLF, BRA",25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2012,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2012,Government of Afghanistan,Taleban,At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2012,Government of Somalia,Al-Shabaab,At least  1000/per year,1/18/82,0
354,TR   ,Turkey,38.963745,35.243322,2012,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2012,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
372,ML   ,Mali,17.570692,-3.996166,2012,Government of Mali,CMA,25-1000/year,6/28/90,1
374,RW   ,Rwanda,-1.940278,29.873888,2012,Government of Rwanda,FDLR,25-1000/year,10/1/90,1
386,DZ   ,Algeria,28.033886,1.659626,2012,Government of Algeria,"AQIM, MUJAO",25-1000/year,8/27/85,0
388,AZ   ,Azerbaijan,40.143105,47.576927,2012,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,1
404,PK   ,Pakistan,30.375321,69.345116,2012,Government of Pakistan,"Lashkar-e-Islam, TTP, TTP - TA",At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2012,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
416,CF   ,Central African Republic,6.611111,20.939444,2012,Government of Central African Republic,Seleka,25-1000/year,5/27/01,0
418,US   ,United States,37.09024,-95.712891,2012,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2012,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
11345,SS   ,South Sudan,4.859363,31.571251,2013,Government of South Sudan,"SPLM/A - IO, SSDM/A - Cobra Faction",25-1000/year,8/20/11,0
11346,LY   ,Libya,26.3351,17.228331,2013,Government of Libya,ASL,25-1000/year,2/28/11,0
11347,ML   ,Mali,17.570692,-3.996166,2013,Government of Mali,"Ansar Dine, AQIM, MUJAO, Signed-in-Blood Battalion",25-1000/year,6/10/09,0
11487,MY   ,Malaysia,4.210484,101.975766,2013,Government of Malaysia,Sultanate of Sulu,25-1000/year,3/1/13,1
13042,SY   ,Syria,34.802075,38.996815,2013,Government of Syria,PYD,25-1000/year,9/10/11,0
13604,SY   ,Syria,34.802075,38.996815,2013,Government of Syria,IS,At least  1000/per year,5/13/13,0
209,PH   ,Philippines,12.879721,121.774017,2013,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2013,Government of Myanmar (Burma),DKBA 5,25-1000/year,12/31/48,1
222,MM   ,Myanmar [Burma],21.913965,95.956223,2013,Government of Myanmar (Burma),PSLF,25-1000/year,2/29/48,0
227,IN   ,India,20.593684,78.96288,2013,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2013,Government of Yemen (North Yemen),AQAP,25-1000/year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2013,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
259,IQ   ,Iraq,33.223191,43.679291,2013,Government of Iraq,IS,At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2013,Government of Myanmar (Burma),"RCSS, SSPP",25-1000/year,11/22/59,1
265,CD   ,Congo [DRC],-4.038333,21.758664,2013,Government of DR Congo (Zaire),Kata Katanga,25-1000/year,10/27/61,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2013,Government of DR Congo (Zaire),"APCLS, Forces of Paul Joseph Mukungubila, M23",At least  1000/per year,1/3/64,0
289,CO   ,Colombia,4.570868,-74.297333,2013,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
